"poll_id","state","end_date","transparency_score","candidate_name","pct"
75642,"Arkansas",2023-04-07,8,"Bernie Sanders",12.05
75642,"Arkansas",2023-04-07,8,"Elizabeth Ann Warren",19.82
75642,"Arkansas",2023-04-07,8,"Donald Trump",25.99
75642,"Arkansas",2023-04-07,8,"Kamala Harris",6.07
78208,"Texas",2022-03-07,6,"Kamala Harris",30.95
78208,"Texas",2022-03-07,6,"Bernie Sanders",29.21
78208,"Texas",2022-03-07,6,"Elizabeth Ann Warren",33.36
78208,"Texas",2022-03-07,6,"Joe Biden",6.48
88934,"Connecticut",2021-11-07,8.5,"Kamala Harris",4.21
88934,"Connecticut",2021-11-07,8.5,"Joe Biden",4.21
88934,"Connecticut",2021-11-07,8.5,"Donald Trump",11.68
88934,"Connecticut",2021-11-07,8.5,"Bernie Sanders",79.91
80646,"Georgia",2022-03-07,9,"Bernie Sanders",26.78
80646,"Georgia",2022-03-07,9,"Kamala Harris",73.22
75733,"Indiana",2023-09-07,0.5,"Bernie Sanders",23.39
75733,"Indiana",2023-09-07,0.5,"Donald Trump",3.92
75733,"Indiana",2023-09-07,0.5,"Elizabeth Ann Warren",72.69
88220,"Wisconsin",2022-03-07,1,"Joe Biden",48.33
88220,"Wisconsin",2022-03-07,1,"Kamala Harris",44.31
88220,"Wisconsin",2022-03-07,1,"Bernie Sanders",1.82
88220,"Wisconsin",2022-03-07,1,"Donald Trump",5.53
86655,"Maine",2023-08-07,3,"Donald Trump",48.53
86655,"Maine",2023-08-07,3,"Kamala Harris",51.47
85556,"Vermont",2023-03-07,10,"Kamala Harris",21.33
85556,"Vermont",2023-03-07,10,"Elizabeth Ann Warren",29.48
85556,"Vermont",2023-03-07,10,"Joe Biden",21.98
85556,"Vermont",2023-03-07,10,"Bernie Sanders",27.21
75808,"Missouri",2022-01-07,5.5,"Joe Biden",46.2
75808,"Missouri",2022-01-07,5.5,"Bernie Sanders",33.48
75808,"Missouri",2022-01-07,5.5,"Kamala Harris",20.32
76115,"Tennessee",2023-09-07,0,"Elizabeth Ann Warren",11.52
76115,"Tennessee",2023-09-07,0,"Kamala Harris",88.48
78482,"Alaska",2021-07-07,10,"Joe Biden",22.45
78482,"Alaska",2021-07-07,10,"Elizabeth Ann Warren",48.52
78482,"Alaska",2021-07-07,10,"Bernie Sanders",29.03
78463,"Utah",2021-07-07,2.5,"Bernie Sanders",48.08
78463,"Utah",2021-07-07,2.5,"Elizabeth Ann Warren",51.92
77448,"Oklahoma",2021-08-07,0.5,"Bernie Sanders",1.97
77448,"Oklahoma",2021-08-07,0.5,"Joe Biden",51.52
77448,"Oklahoma",2021-08-07,0.5,"Donald Trump",46.5
75300,"New Jersey",2024-03-07,6,"Bernie Sanders",29.55
75300,"New Jersey",2024-03-07,6,"Joe Biden",58.58
75300,"New Jersey",2024-03-07,6,"Elizabeth Ann Warren",11.87
74694,"New Jersey",2022-04-07,1,"Donald Trump",9.19
74694,"New Jersey",2022-04-07,1,"Joe Biden",6.09
74694,"New Jersey",2022-04-07,1,"Elizabeth Ann Warren",84.73
79868,"Missouri",2021-09-07,9,"Bernie Sanders",53.28
79868,"Missouri",2021-09-07,9,"Joe Biden",46.72
