poll_id,transparency_score,numeric_grade,pollscore,state,sample_size,end_date,party,candidate_name,days_towards_election,pct
88872,9,3,-1.1,NA,1293,10/22/24,IND,Cornel West,14,0
88964,9.5,2.8,-0.9,NA,2808,10/22/24,DEM,Kamala Harris,14,48
88964,9.5,2.8,-0.9,NA,2808,10/22/24,REP,Donald Trump,14,47
88964,9.5,2.8,-0.9,NA,2808,10/22/24,IND,Cornel West,14,0
88964,9.5,2.8,-0.9,NA,2808,10/22/24,GRE,Jill Stein,14,1
88964,9.5,2.8,-0.9,NA,2808,10/22/24,LIB,Chase Oliver,14,1
88964,9.5,2.8,-0.9,NA,2392,10/22/24,DEM,Kamala Harris,14,49
88964,9.5,2.8,-0.9,NA,2392,10/22/24,REP,Donald Trump,14,47
88964,9.5,2.8,-0.9,NA,2392,10/22/24,IND,Cornel West,14,0
88964,9.5,2.8,-0.9,NA,2392,10/22/24,GRE,Jill Stein,14,1
88964,9.5,2.8,-0.9,NA,2392,10/22/24,LIB,Chase Oliver,14,1
88964,9.5,2.8,-0.9,NA,1913,10/22/24,DEM,Kamala Harris,14,51
88964,9.5,2.8,-0.9,NA,1913,10/22/24,REP,Donald Trump,14,47
88964,9.5,2.8,-0.9,NA,1913,10/22/24,IND,Cornel West,14,0
88964,9.5,2.8,-0.9,NA,1913,10/22/24,GRE,Jill Stein,14,0
88964,9.5,2.8,-0.9,NA,1913,10/22/24,LIB,Chase Oliver,14,1
88914,9,2.9,-0.9,Georgia,1356,10/22/24,DEM,Kamala Harris,14,49
88914,9,2.9,-0.9,Georgia,1356,10/22/24,REP,Donald Trump,14,48
88914,9,2.9,-0.9,Georgia,1193,10/22/24,DEM,Kamala Harris,14,49
88914,9,2.9,-0.9,Georgia,1193,10/22/24,REP,Donald Trump,14,49
88915,9,2.9,-0.9,North Carolina,1410,10/22/24,DEM,Kamala Harris,14,48
88915,9,2.9,-0.9,North Carolina,1410,10/22/24,REP,Donald Trump,14,49
88915,9,2.9,-0.9,North Carolina,1226,10/22/24,DEM,Kamala Harris,14,48
88915,9,2.9,-0.9,North Carolina,1226,10/22/24,REP,Donald Trump,14,50
88916,9,2.9,-0.9,Arizona,1329,10/22/24,DEM,Kamala Harris,14,49
88916,9,2.9,-0.9,Arizona,1329,10/22/24,REP,Donald Trump,14,49
88916,9,2.9,-0.9,Arizona,1193,10/22/24,DEM,Kamala Harris,14,49
88916,9,2.9,-0.9,Arizona,1193,10/22/24,REP,Donald Trump,14,50
88920,8,2.5,-0.3,Maryland,1000,10/22/24,DEM,Kamala Harris,14,61
88920,8,2.5,-0.3,Maryland,1000,10/22/24,REP,Donald Trump,14,33
89084,10,2.3,0,New Jersey,451,10/22/24,DEM,Kamala Harris,14,55
89084,10,2.3,0,New Jersey,451,10/22/24,REP,Donald Trump,14,35
89084,10,2.3,0,New Jersey,478,10/22/24,DEM,Kamala Harris,14,51
89084,10,2.3,0,New Jersey,478,10/22/24,REP,Donald Trump,14,37
88861,9,1.8,0.4,NA,1189,10/21/24,DEM,Kamala Harris,15,45
88861,9,1.8,0.4,NA,1189,10/21/24,REP,Donald Trump,15,47
88861,9,1.8,0.4,NA,1189,10/21/24,LIB,Chase Oliver,15,2
88861,9,1.8,0.4,NA,1189,10/21/24,GRE,Jill Stein,15,1
88878,9,NA,NA,North Carolina,702,10/21/24,DEM,Kamala Harris,15,46.3
88878,9,NA,NA,North Carolina,702,10/21/24,REP,Donald Trump,15,48.7
88867,9,3,-1.1,NA,1266,10/21/24,DEM,Kamala Harris,15,47
88867,9,3,-1.1,NA,1266,10/21/24,REP,Donald Trump,15,45
88867,9,3,-1.1,NA,1266,10/21/24,GRE,Jill Stein,15,2
88867,9,3,-1.1,NA,1266,10/21/24,IND,Cornel West,15,0
88867,9,3,-1.1,NA,1189,10/21/24,DEM,Kamala Harris,15,48
88867,9,3,-1.1,NA,1189,10/21/24,REP,Donald Trump,15,45
88867,9,3,-1.1,NA,1189,10/21/24,GRE,Jill Stein,15,2
88867,9,3,-1.1,NA,1189,10/21/24,IND,Cornel West,15,0
88888,9,2.9,-0.9,NA,802,10/21/24,DEM,Kamala Harris,15,47
88888,9,2.9,-0.9,NA,802,10/21/24,REP,Donald Trump,15,44
88893,9,2.8,-0.5,Michigan,1136,10/21/24,DEM,Kamala Harris,15,49
88893,9,2.8,-0.5,Michigan,1136,10/21/24,REP,Donald Trump,15,46
88893,9,2.8,-0.5,Michigan,1136,10/21/24,GRE,Jill Stein,15,1
88893,9,2.8,-0.5,Michigan,1136,10/21/24,LIB,Chase Oliver,15,0
88893,9,2.8,-0.5,Michigan,1136,10/21/24,IND,Cornel West,15,1
88893,9,2.8,-0.5,Michigan,1136,10/21/24,CON,Randall A. Terry,15,0
88893,9,2.8,-0.5,Michigan,1136,10/21/24,DEM,Kamala Harris,15,50
88893,9,2.8,-0.5,Michigan,1136,10/21/24,REP,Donald Trump,15,46
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,DEM,Kamala Harris,15,48
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,REP,Donald Trump,15,48
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,GRE,Jill Stein,15,0
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,LIB,Chase Oliver,15,0
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,IND,Cornel West,15,0
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,CON,Randall A. Terry,15,0
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,PSL,Claudia De La Cruz,15,0
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,DEM,Kamala Harris,15,48
88894,9,2.8,-0.5,Wisconsin,1108,10/21/24,REP,Donald Trump,15,48
88858,9.5,2.8,-0.9,NA,3481,10/21/24,DEM,Kamala Harris,15,46
88858,9.5,2.8,-0.9,NA,3481,10/21/24,REP,Donald Trump,15,43
88858,9.5,2.8,-0.9,NA,3307,10/21/24,DEM,Kamala Harris,15,48
88858,9.5,2.8,-0.9,NA,3307,10/21/24,REP,Donald Trump,15,45
88858,9.5,2.8,-0.9,NA,4129,10/21/24,DEM,Kamala Harris,15,41
88858,9.5,2.8,-0.9,NA,4129,10/21/24,REP,Donald Trump,15,39
88858,9.5,2.8,-0.9,NA,4129,10/21/24,DEM,Kamala Harris,15,41
88858,9.5,2.8,-0.9,NA,4129,10/21/24,REP,Donald Trump,15,39
88858,9.5,2.8,-0.9,NA,4129,10/21/24,LIB,Chase Oliver,15,1
88858,9.5,2.8,-0.9,NA,4129,10/21/24,GRE,Jill Stein,15,1
88858,9.5,2.8,-0.9,NA,4129,10/21/24,IND,Cornel West,15,1
88858,9.5,2.8,-0.9,NA,3481,10/21/24,DEM,Kamala Harris,15,45
88858,9.5,2.8,-0.9,NA,3481,10/21/24,REP,Donald Trump,15,43
88858,9.5,2.8,-0.9,NA,3481,10/21/24,LIB,Chase Oliver,15,1
88858,9.5,2.8,-0.9,NA,3481,10/21/24,GRE,Jill Stein,15,1
88858,9.5,2.8,-0.9,NA,3481,10/21/24,IND,Cornel West,15,1
88858,9.5,2.8,-0.9,NA,3307,10/21/24,DEM,Kamala Harris,15,47
88858,9.5,2.8,-0.9,NA,3307,10/21/24,REP,Donald Trump,15,45
88858,9.5,2.8,-0.9,NA,3307,10/21/24,LIB,Chase Oliver,15,1
88858,9.5,2.8,-0.9,NA,3307,10/21/24,GRE,Jill Stein,15,1
88858,9.5,2.8,-0.9,NA,3307,10/21/24,IND,Cornel West,15,1
89042,8.5,1.8,0.1,Texas,956,10/21/24,DEM,Kamala Harris,15,46
89042,8.5,1.8,0.1,Texas,956,10/21/24,REP,Donald Trump,15,51
89042,8.5,1.8,0.1,Texas,956,10/21/24,GRE,Jill Stein,15,1
89042,8.5,1.8,0.1,Texas,956,10/21/24,LIB,Chase Oliver,15,1
88866,10,2.8,-1.3,North Carolina,1164,10/20/24,DEM,Kamala Harris,16,47
88866,10,2.8,-1.3,North Carolina,1164,10/20/24,REP,Donald Trump,16,46
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,DEM,Kamala Harris,16,49
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,REP,Donald Trump,16,45
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,GRE,Jill Stein,16,2
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,LIB,Chase Oliver,16,1
88909,8.5,2.4,-0.1,Pennsylvania,583,10/20/24,DEM,Kamala Harris,16,49
88909,8.5,2.4,-0.1,Pennsylvania,583,10/20/24,REP,Donald Trump,16,50
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,DEM,Kamala Harris,16,48
88909,8.5,2.4,-0.1,Pennsylvania,794,10/20/24,REP,Donald Trump,16,44
88817,8,NA,NA,Florida,400,10/20/24,DEM,Kamala Harris,16,45.4
88817,8,NA,NA,Florida,400,10/20/24,REP,Donald Trump,16,54.6
88803,8,NA,NA,Colorado,400,10/19/24,DEM,Kamala Harris,17,58.7
88803,8,NA,NA,Colorado,400,10/19/24,REP,Donald Trump,17,41.3
88804,8,NA,NA,Oklahoma,400,10/19/24,DEM,Kamala Harris,17,33.9
88804,8,NA,NA,Oklahoma,400,10/19/24,REP,Donald Trump,17,66.1
88828,9,1.8,0.4,Arizona,691,10/18/24,DEM,Kamala Harris,18,46
88828,9,1.8,0.4,Arizona,691,10/18/24,REP,Donald Trump,18,49
88828,9,1.8,0.4,Arizona,691,10/18/24,LIB,Chase Oliver,18,1
88828,9,1.8,0.4,Arizona,691,10/18/24,GRE,Jill Stein,18,1
88829,9,1.8,0.4,Florida,1275,10/18/24,DEM,Kamala Harris,18,45
88829,9,1.8,0.4,Florida,1275,10/18/24,REP,Donald Trump,18,49
88829,9,1.8,0.4,Florida,1275,10/18/24,LIB,Chase Oliver,18,1
88829,9,1.8,0.4,Florida,1275,10/18/24,GRE,Jill Stein,18,0
88830,9,1.8,0.4,Michigan,1008,10/18/24,DEM,Kamala Harris,18,47
88830,9,1.8,0.4,Michigan,1008,10/18/24,REP,Donald Trump,18,47
88830,9,1.8,0.4,Michigan,1008,10/18/24,LIB,Chase Oliver,18,1
88830,9,1.8,0.4,Michigan,1008,10/18/24,GRE,Jill Stein,18,0
88831,9,1.8,0.4,Nevada,529,10/18/24,DEM,Kamala Harris,18,46
88831,9,1.8,0.4,Nevada,529,10/18/24,REP,Donald Trump,18,47
88831,9,1.8,0.4,Nevada,529,10/18/24,LIB,Chase Oliver,18,1
88831,9,1.8,0.4,Nevada,529,10/18/24,GRE,Jill Stein,18,1
88832,9,1.8,0.4,Wisconsin,622,10/18/24,DEM,Kamala Harris,18,47
88832,9,1.8,0.4,Wisconsin,622,10/18/24,REP,Donald Trump,18,46
88832,9,1.8,0.4,Wisconsin,622,10/18/24,LIB,Chase Oliver,18,1
88832,9,1.8,0.4,Wisconsin,622,10/18/24,GRE,Jill Stein,18,0
88833,9,1.8,0.4,North Carolina,843,10/18/24,DEM,Kamala Harris,18,45
88833,9,1.8,0.4,North Carolina,843,10/18/24,REP,Donald Trump,18,48
88833,9,1.8,0.4,North Carolina,843,10/18/24,LIB,Chase Oliver,18,0
88833,9,1.8,0.4,North Carolina,843,10/18/24,GRE,Jill Stein,18,1
88834,9,1.8,0.4,Georgia,1019,10/18/24,DEM,Kamala Harris,18,47
88834,9,1.8,0.4,Georgia,1019,10/18/24,REP,Donald Trump,18,48
88834,9,1.8,0.4,Georgia,1019,10/18/24,LIB,Chase Oliver,18,1
88834,9,1.8,0.4,Georgia,1019,10/18/24,GRE,Jill Stein,18,1
88835,9,1.8,0.4,Pennsylvania,1256,10/18/24,DEM,Kamala Harris,18,48
88835,9,1.8,0.4,Pennsylvania,1256,10/18/24,REP,Donald Trump,18,48
88835,9,1.8,0.4,Pennsylvania,1256,10/18/24,LIB,Chase Oliver,18,1
88835,9,1.8,0.4,Pennsylvania,1256,10/18/24,GRE,Jill Stein,18,0
88805,8,2.9,-1,NA,1000,10/18/24,DEM,Kamala Harris,18,45.3
88805,8,2.9,-1,NA,1000,10/18/24,REP,Donald Trump,18,44.4
88805,8,2.9,-1,NA,1000,10/18/24,GRE,Jill Stein,18,0.8
88805,8,2.9,-1,NA,1000,10/18/24,IND,Cornel West,18,1
88805,8,2.9,-1,NA,1000,10/18/24,LIB,Chase Oliver,18,0.8
88805,8,2.9,-1,NA,1000,10/18/24,DEM,Kamala Harris,18,49.7
88805,8,2.9,-1,NA,1000,10/18/24,REP,Donald Trump,18,48.7
88808,10,2.8,-0.6,Florida,977,10/18/24,DEM,Kamala Harris,18,43
88808,10,2.8,-0.6,Florida,977,10/18/24,REP,Donald Trump,18,53
89005,8,2.5,-0.6,North Carolina,800,10/17/24,DEM,Kamala Harris,19,46
89005,8,2.5,-0.6,North Carolina,800,10/17/24,REP,Donald Trump,19,46
88772,8,NA,NA,NA,1000,10/17/24,DEM,Kamala Harris,19,48.9
88772,8,NA,NA,NA,1000,10/17/24,REP,Donald Trump,19,51.1
89072,9,3,-1.1,California,1139,10/17/24,DEM,Kamala Harris,19,63
89072,9,3,-1.1,California,1139,10/17/24,REP,Donald Trump,19,34
89072,9,3,-1.1,California,1139,10/17/24,DEM,Kamala Harris,19,63
89072,9,3,-1.1,California,1139,10/17/24,REP,Donald Trump,19,34
89073,9,3,-1.1,Pennsylvania,1062,10/17/24,DEM,Kamala Harris,19,50
89073,9,3,-1.1,Pennsylvania,1062,10/17/24,REP,Donald Trump,19,47
89073,9,3,-1.1,Pennsylvania,1043,10/17/24,DEM,Kamala Harris,19,50
89073,9,3,-1.1,Pennsylvania,1043,10/17/24,REP,Donald Trump,19,48
89074,9,3,-1.1,Florida,1094,10/17/24,DEM,Kamala Harris,19,46
89074,9,3,-1.1,Florida,1094,10/17/24,REP,Donald Trump,19,51
89074,9,3,-1.1,Florida,1076,10/17/24,DEM,Kamala Harris,19,46
89074,9,3,-1.1,Florida,1076,10/17/24,REP,Donald Trump,19,51
89075,9,3,-1.1,Texas,1108,10/17/24,DEM,Kamala Harris,19,45
89075,9,3,-1.1,Texas,1108,10/17/24,REP,Donald Trump,19,50
89075,9,3,-1.1,Texas,1075,10/17/24,DEM,Kamala Harris,19,46
89075,9,3,-1.1,Texas,1075,10/17/24,REP,Donald Trump,19,51
89076,9,3,-1.1,New York,1089,10/17/24,DEM,Kamala Harris,19,58
89076,9,3,-1.1,New York,1089,10/17/24,REP,Donald Trump,19,38
89076,9,3,-1.1,New York,1089,10/17/24,DEM,Kamala Harris,19,58
89076,9,3,-1.1,New York,1089,10/17/24,REP,Donald Trump,19,38
89091,9,3,-1.1,NA,1500,10/17/24,DEM,Kamala Harris,19,50
89091,9,3,-1.1,NA,1500,10/17/24,REP,Donald Trump,19,46
89091,9,3,-1.1,NA,1500,10/17/24,DEM,Kamala Harris,19,51
89091,9,3,-1.1,NA,1500,10/17/24,REP,Donald Trump,19,46
88771,8,NA,NA,Georgia,400,10/17/24,DEM,Kamala Harris,19,49.3
88771,8,NA,NA,Georgia,400,10/17/24,REP,Donald Trump,19,50.7
88770,8,NA,NA,South Carolina,400,10/17/24,DEM,Kamala Harris,19,41.6
88770,8,NA,NA,South Carolina,400,10/17/24,REP,Donald Trump,19,58.4
88762,9,3,-1.1,Arizona,1435,10/16/24,DEM,Kamala Harris,20,48
88762,9,3,-1.1,Arizona,1435,10/16/24,REP,Donald Trump,20,51
88741,8,NA,NA,Texas,400,10/16/24,DEM,Kamala Harris,20,44.2
88741,8,NA,NA,Texas,400,10/16/24,REP,Donald Trump,20,55.8
88993,8,0.9,1,Kansas,608,10/16/24,DEM,Kamala Harris,20,39.4
88993,8,0.9,1,Kansas,608,10/16/24,REP,Donald Trump,20,49.9
88993,8,0.9,1,Kansas,517,10/16/24,DEM,Kamala Harris,20,43.2
88993,8,0.9,1,Kansas,517,10/16/24,REP,Donald Trump,20,48.2
88742,8,NA,NA,Tennessee,400,10/16/24,DEM,Kamala Harris,20,37.6
88742,8,NA,NA,Tennessee,400,10/16/24,REP,Donald Trump,20,62.4
88743,8,NA,NA,Massachusetts,400,10/16/24,DEM,Kamala Harris,20,66.6
88743,8,NA,NA,Massachusetts,400,10/16/24,REP,Donald Trump,20,33.4
88710,9,3,-1.1,NA,1457,10/15/24,DEM,Kamala Harris,21,48
88710,9,3,-1.1,NA,1457,10/15/24,REP,Donald Trump,21,45
88710,9,3,-1.1,NA,1457,10/15/24,GRE,Jill Stein,21,1
88710,9,3,-1.1,NA,1457,10/15/24,IND,Cornel West,21,1
88710,9,3,-1.1,NA,1314,10/15/24,DEM,Kamala Harris,21,49
88710,9,3,-1.1,NA,1314,10/15/24,REP,Donald Trump,21,45
88710,9,3,-1.1,NA,1314,10/15/24,GRE,Jill Stein,21,1
88710,9,3,-1.1,NA,1314,10/15/24,IND,Cornel West,21,0
88908,10,2.5,-0.4,California,1137,10/15/24,DEM,Kamala Harris,21,59
88908,10,2.5,-0.4,California,1137,10/15/24,REP,Donald Trump,21,33
88908,10,2.5,-0.4,California,1137,10/15/24,IND,Robert F. Kennedy,21,3
88908,10,2.5,-0.4,California,1137,10/15/24,LIB,Chase Oliver,21,0
88908,10,2.5,-0.4,California,1137,10/15/24,GRE,Jill Stein,21,1
88908,10,2.5,-0.4,California,1137,10/15/24,PSL,Claudia De La Cruz,21,1
88809,9,2.7,-0.8,Arizona,580,10/15/24,DEM,Kamala Harris,21,44
88809,9,2.7,-0.8,Arizona,580,10/15/24,REP,Donald Trump,21,50
88809,9,2.7,-0.8,Arizona,580,10/15/24,DEM,Kamala Harris,21,46
88809,9,2.7,-0.8,Arizona,580,10/15/24,REP,Donald Trump,21,49
88810,9,2.7,-0.8,Georgia,730,10/15/24,DEM,Kamala Harris,21,50
88810,9,2.7,-0.8,Georgia,730,10/15/24,REP,Donald Trump,21,44
88810,9,2.7,-0.8,Georgia,730,10/15/24,DEM,Kamala Harris,21,51
88810,9,2.7,-0.8,Georgia,730,10/15/24,REP,Donald Trump,21,47
88811,9,2.7,-0.8,Michigan,687,10/15/24,DEM,Kamala Harris,21,46
88811,9,2.7,-0.8,Michigan,687,10/15/24,REP,Donald Trump,21,47
88811,9,2.7,-0.8,Michigan,687,10/15/24,DEM,Kamala Harris,21,49
88811,9,2.7,-0.8,Michigan,687,10/15/24,REP,Donald Trump,21,47
88812,9,2.7,-0.8,Nevada,652,10/15/24,DEM,Kamala Harris,21,47
88812,9,2.7,-0.8,Nevada,652,10/15/24,REP,Donald Trump,21,44
88812,9,2.7,-0.8,Nevada,652,10/15/24,DEM,Kamala Harris,21,48
88812,9,2.7,-0.8,Nevada,652,10/15/24,REP,Donald Trump,21,48
88813,9,2.7,-0.8,North Carolina,965,10/15/24,DEM,Kamala Harris,21,45
88813,9,2.7,-0.8,North Carolina,965,10/15/24,REP,Donald Trump,21,49
88813,9,2.7,-0.8,North Carolina,965,10/15/24,DEM,Kamala Harris,21,47
88813,9,2.7,-0.8,North Carolina,965,10/15/24,REP,Donald Trump,21,50
88814,9,2.7,-0.8,Pennsylvania,707,10/15/24,DEM,Kamala Harris,21,49
88814,9,2.7,-0.8,Pennsylvania,707,10/15/24,REP,Donald Trump,21,46
88814,9,2.7,-0.8,Pennsylvania,707,10/15/24,DEM,Kamala Harris,21,49
88814,9,2.7,-0.8,Pennsylvania,707,10/15/24,REP,Donald Trump,21,47
88815,9,2.7,-0.8,Wisconsin,695,10/15/24,DEM,Kamala Harris,21,50
88815,9,2.7,-0.8,Wisconsin,695,10/15/24,REP,Donald Trump,21,46
88815,9,2.7,-0.8,Wisconsin,695,10/15/24,DEM,Kamala Harris,21,50
88815,9,2.7,-0.8,Wisconsin,695,10/15/24,REP,Donald Trump,21,47
88724,9,1.8,0.4,North Carolina,620,10/14/24,DEM,Kamala Harris,22,46
88724,9,1.8,0.4,North Carolina,620,10/14/24,REP,Donald Trump,22,48
88724,9,1.8,0.4,North Carolina,620,10/14/24,LIB,Chase Oliver,22,1
88724,9,1.8,0.4,North Carolina,620,10/14/24,GRE,Jill Stein,22,0
88725,9,1.8,0.4,Arizona,1141,10/14/24,DEM,Kamala Harris,22,46
88725,9,1.8,0.4,Arizona,1141,10/14/24,REP,Donald Trump,22,48
88725,9,1.8,0.4,Arizona,1141,10/14/24,LIB,Chase Oliver,22,1
88725,9,1.8,0.4,Arizona,1141,10/14/24,GRE,Jill Stein,22,1
88726,9,1.8,0.4,Florida,1009,10/14/24,DEM,Kamala Harris,22,44
88726,9,1.8,0.4,Florida,1009,10/14/24,REP,Donald Trump,22,50
88726,9,1.8,0.4,Florida,1009,10/14/24,LIB,Chase Oliver,22,0
88726,9,1.8,0.4,Florida,1009,10/14/24,GRE,Jill Stein,22,1
88727,9,1.8,0.4,Georgia,637,10/14/24,DEM,Kamala Harris,22,47
88727,9,1.8,0.4,Georgia,637,10/14/24,REP,Donald Trump,22,47
88727,9,1.8,0.4,Georgia,637,10/14/24,LIB,Chase Oliver,22,1
88727,9,1.8,0.4,Georgia,637,10/14/24,GRE,Jill Stein,22,2
88728,9,1.8,0.4,Michigan,682,10/14/24,DEM,Kamala Harris,22,47
88728,9,1.8,0.4,Michigan,682,10/14/24,REP,Donald Trump,22,47
88728,9,1.8,0.4,Michigan,682,10/14/24,LIB,Chase Oliver,22,1
88728,9,1.8,0.4,Michigan,682,10/14/24,GRE,Jill Stein,22,0
88729,9,1.8,0.4,Minnesota,544,10/14/24,DEM,Kamala Harris,22,51
88729,9,1.8,0.4,Minnesota,544,10/14/24,REP,Donald Trump,22,43
88729,9,1.8,0.4,Minnesota,544,10/14/24,LIB,Chase Oliver,22,0
88729,9,1.8,0.4,Minnesota,544,10/14/24,GRE,Jill Stein,22,1
88730,9,1.8,0.4,Nevada,838,10/14/24,DEM,Kamala Harris,22,47
88730,9,1.8,0.4,Nevada,838,10/14/24,REP,Donald Trump,22,47
88730,9,1.8,0.4,Nevada,838,10/14/24,LIB,Chase Oliver,22,1
88730,9,1.8,0.4,Nevada,838,10/14/24,GRE,Jill Stein,22,0
88731,9,1.8,0.4,New Mexico,382,10/14/24,DEM,Kamala Harris,22,49
88731,9,1.8,0.4,New Mexico,382,10/14/24,REP,Donald Trump,22,45
88731,9,1.8,0.4,New Mexico,382,10/14/24,LIB,Chase Oliver,22,1
88731,9,1.8,0.4,New Mexico,382,10/14/24,GRE,Jill Stein,22,2
88732,9,1.8,0.4,Pennsylvania,1649,10/14/24,DEM,Kamala Harris,22,48
88732,9,1.8,0.4,Pennsylvania,1649,10/14/24,REP,Donald Trump,22,48
88732,9,1.8,0.4,Pennsylvania,1649,10/14/24,LIB,Chase Oliver,22,1
88732,9,1.8,0.4,Pennsylvania,1649,10/14/24,GRE,Jill Stein,22,0
88733,9,1.8,0.4,Wisconsin,641,10/14/24,DEM,Kamala Harris,22,48
88733,9,1.8,0.4,Wisconsin,641,10/14/24,REP,Donald Trump,22,47
88733,9,1.8,0.4,Wisconsin,641,10/14/24,LIB,Chase Oliver,22,1
88733,9,1.8,0.4,Wisconsin,641,10/14/24,GRE,Jill Stein,22,1
88736,9,2.8,-1.1,NA,1110,10/14/24,DEM,Kamala Harris,22,48
88736,9,2.8,-1.1,NA,1110,10/14/24,REP,Donald Trump,22,50
88736,9,2.8,-1.1,NA,870,10/14/24,DEM,Kamala Harris,22,48
88736,9,2.8,-1.1,NA,870,10/14/24,REP,Donald Trump,22,50
88734,9,2.8,-0.5,Georgia,1328,10/14/24,DEM,Kamala Harris,22,45
88734,9,2.8,-0.5,Georgia,1328,10/14/24,REP,Donald Trump,22,52
88734,9,2.8,-0.5,Georgia,1328,10/14/24,GRE,Jill Stein,22,1
88734,9,2.8,-0.5,Georgia,1328,10/14/24,LIB,Chase Oliver,22,1
88734,9,2.8,-0.5,Georgia,1328,10/14/24,DEM,Kamala Harris,22,46
88734,9,2.8,-0.5,Georgia,1328,10/14/24,REP,Donald Trump,22,52
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,DEM,Kamala Harris,22,49
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,REP,Donald Trump,22,47
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,GRE,Jill Stein,22,0
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,LIB,Chase Oliver,22,1
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,IND,Cornel West,22,0
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,CON,Randall A. Terry,22,0
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,DEM,Kamala Harris,22,50
88735,9,2.8,-0.5,North Carolina,1031,10/14/24,REP,Donald Trump,22,47
88722,8,2.8,-1.3,Washington,703,10/14/24,DEM,Kamala Harris,22,57
88722,8,2.8,-1.3,Washington,703,10/14/24,REP,Donald Trump,22,35
88719,9.5,2.6,-0.6,NA,806,10/14/24,DEM,Kamala Harris,22,50
88719,9.5,2.6,-0.6,NA,806,10/14/24,REP,Donald Trump,22,47
88697,8,NA,NA,Maryland,400,10/14/24,DEM,Kamala Harris,22,62.9
88697,8,NA,NA,Maryland,400,10/14/24,REP,Donald Trump,22,37.1
88689,9,NA,NA,Michigan,692,10/13/24,DEM,Kamala Harris,23,49
88689,9,NA,NA,Michigan,692,10/13/24,REP,Donald Trump,23,48
88703,9.5,2.8,-0.9,NA,807,10/13/24,DEM,Kamala Harris,23,45
88703,9.5,2.8,-0.9,NA,807,10/13/24,REP,Donald Trump,23,42
88703,9.5,2.8,-0.9,NA,769,10/13/24,DEM,Kamala Harris,23,47
88703,9.5,2.8,-0.9,NA,769,10/13/24,REP,Donald Trump,23,44
88703,9.5,2.8,-0.9,NA,938,10/13/24,DEM,Kamala Harris,23,41
88703,9.5,2.8,-0.9,NA,938,10/13/24,REP,Donald Trump,23,37
88674,8,NA,NA,Washington,400,10/13/24,DEM,Kamala Harris,23,60
88674,8,NA,NA,Washington,400,10/13/24,REP,Donald Trump,23,40
88670,9,3,-1.1,NA,2712,10/11/24,DEM,Kamala Harris,25,51
88670,9,3,-1.1,NA,2712,10/11/24,REP,Donald Trump,25,48
88711,9,2.9,-0.9,NA,1401,10/10/24,DEM,Kamala Harris,26,52
88711,9,2.9,-0.9,NA,1401,10/10/24,REP,Donald Trump,26,47
88711,9,2.9,-0.9,NA,1708,10/10/24,DEM,Kamala Harris,26,51
88711,9,2.9,-0.9,NA,1708,10/10/24,REP,Donald Trump,26,48
88664,9,3,-1.5,Pennsylvania,857,10/10/24,DEM,Kamala Harris,26,50
88664,9,3,-1.5,Pennsylvania,857,10/10/24,REP,Donald Trump,26,47
88664,9,3,-1.5,Pennsylvania,857,10/10/24,DEM,Kamala Harris,26,49
88664,9,3,-1.5,Pennsylvania,857,10/10/24,REP,Donald Trump,26,45
88664,9,3,-1.5,Pennsylvania,857,10/10/24,GRE,Jill Stein,26,2
88664,9,3,-1.5,Pennsylvania,857,10/10/24,LIB,Chase Oliver,26,1
88664,9,3,-1.5,Pennsylvania,857,10/10/24,DEM,Kamala Harris,26,50
88664,9,3,-1.5,Pennsylvania,857,10/10/24,REP,Donald Trump,26,47
88664,9,3,-1.5,Pennsylvania,857,10/10/24,DEM,Kamala Harris,26,49
88664,9,3,-1.5,Pennsylvania,857,10/10/24,REP,Donald Trump,26,45
88664,9,3,-1.5,Pennsylvania,857,10/10/24,GRE,Jill Stein,26,1
88664,9,3,-1.5,Pennsylvania,857,10/10/24,LIB,Chase Oliver,26,0
88665,9,3,-1.5,Arizona,808,10/10/24,DEM,Kamala Harris,26,46
88665,9,3,-1.5,Arizona,808,10/10/24,REP,Donald Trump,26,51
88665,9,3,-1.5,Arizona,808,10/10/24,DEM,Kamala Harris,26,45
88665,9,3,-1.5,Arizona,808,10/10/24,REP,Donald Trump,26,50
